movieId,title,year,genres
1972,"Nightmare on Elm Street 5 The Dream Child, A",(1989),Horror
1973,"Freddy's Dead The Final Nightmare (Nightmare on Elm Street Part 6 Freddy's Dead, A)",(1991),Horror
1975,Friday the 13th Part 2,(1981),Horror
1976,Friday the 13th Part 3 3D,(1982),Horror
1977,Friday the 13th Part IV The Final Chapter,(1984),Horror
1978,Friday the 13th Part V A New Beginning,(1985),Horror
1979,Friday the 13th Part VI Jason Lives,(1986),Horror
1980,Friday the 13th Part VII The New Blood,(1988),Horror
1981,Friday the 13th Part VIII Jason Takes Manhattan,(1989),Horror
1982,Halloween,(1978),Horror
1983,Halloween II,(1981),Horror
1984,Halloween III Season of the Witch,(1982),Horror
1985,Halloween 4 The Return of Michael Myers,(1988),Horror
1986,Halloween 5 The Revenge of Michael Myers,(1989),Horror
1987,Prom Night,(1980),Horror
1988,Hello Mary Lou Prom Night II,(1987),Horror
1989,Prom Night III The Last Kiss,(1989),Horror
1990,Prom Night IV Deliver Us From Evil,(1992),Horror
1998,Exorcist II The Heretic,(1977),Horror
1999,"Exorcist III, The",(1990),Horror
2007,Polish Wedding,(1998),Comedy
2022,"Last Temptation of Christ, The",(1988),Drama
2030,East Palace West Palace (Dong gong xi gong),(1997),Drama
2060,BASEketball,(1998),Comedy
2061,Full Tilt Boogie,(1997),Documentary
2064,Roger & Me,(1989),Documentary
2069,"Trip to Bountiful, The",(1985),Drama
2071,And the Band Played On,(1993),Drama
2072,"'burbs, The",(1989),Comedy
2073,Fandango,(1985),Comedy
2104,Tex,(1982),Drama
2109,"Jerk, The",(1979),Comedy
2111,"Man with Two Brains, The",(1983),Comedy
2114,"Outsiders, The",(1983),Drama
2118,"Dead Zone, The",(1983),Thriller
2119,Maximum Overdrive,(1986),Horror
2128,Safe Men,(1998),Comedy
2129,"Saltmen of Tibet, The (Salzmänner von Tibet, Die)",(1997),Documentary
2131,Autumn Sonata (Höstsonaten),(1978),Drama
2132,Who's Afraid of Virginia Woolf?,(1966),Drama
2151,"Gods Must Be Crazy II, The",(1989),Comedy
2169,Dead Man on Campus,(1998),Comedy
2178,Frenzy,(1972),Thriller
2179,Topaz,(1969),Thriller
2180,Torn Curtain,(1966),Thriller
2185,I Confess,(1953),Thriller
2188,54,(1998),Drama
2190,Why Do Fools Fall In Love?,(1998),Drama
2191,"Merry War, A",(1997),Comedy
2192,See the Sea,(1997),Thriller
2195,Dirty Work,(1998),Comedy
2196,Knock Off,(1998),Action
2197,Firelight,(1997),Drama
2198,Modulations,(1998),Documentary
2200,Under Capricorn,(1949),Drama
2201,"Paradine Case, The",(1947),Drama
2207,Jamaica Inn,(1939),Drama
2210,Sabotage,(1936),Thriller
2211,Secret Agent,(1936),Thriller
2214,Number Seventeen (a.k.a. Number 17),(1932),Thriller
2216,"Skin Game, The",(1931),Drama
2218,Juno and the Paycock,(1930),Drama
2220,"Manxman, The",(1929),Drama
2222,Champagne,(1928),Comedy
2223,"Farmer's Wife, The",(1928),Comedy
2224,Downhill,(1927),Drama
2225,Easy Virtue,(1928),Drama
2226,"Ring, The",(1927),Drama
2229,"Pleasure Garden, The",(1925),Drama
2230,Always Tell Your Wife,(1914),Comedy
2231,Rounders,(1998),Drama
2233,Digging to China,(1998),Drama
2234,Let's Talk About Sex,(1998),Drama
2236,Simon Birch,(1998),Drama
2237,Without Limits,(1998),Drama
2240,My Bodyguard,(1980),Drama
2241,Class,(1983),Comedy
2242,"Grandview, U.S.A.",(1984),Drama
2247,Married to the Mob,(1988),Comedy
2249,My Blue Heaven,(1990),Comedy
2250,Men Don't Leave,(1990),Drama
2251,"Cabinet of Dr. Ramirez, The",(1991),Comedy
2254,Choices,(1981),Drama
2255,Young Doctors in Love,(1982),Comedy
2258,"Master, The",(1984),Action
2261,One Crazy Summer,(1986),Comedy
2270,"Century of Cinema, A",(1994),Documentary
2271,Permanent Midnight,(1998),Drama
2272,One True Thing,(1998),Drama
2274,Lilian's Story,(1995),Drama
2276,"Soldier's Daughter Never Cries, A",(1998),Drama
2283,"Sheltering Sky, The",(1990),Drama
2284,Bandit Queen,(1994),Drama
2285,If....,(1968),Drama
2286,"Fiendish Plot of Dr. Fu Manchu, The",(1980),Comedy
2293,Shadrach,(1998),Drama
2295,"Impostors, The",(1998),Comedy
2296,"Night at the Roxbury, A",(1998),Comedy
2298,Strangeland,(1998),Thriller
2299,"Battle of the Sexes, The",(1959),Comedy
2300,"Producers, The",(1968),Comedy
2302,My Cousin Vinny,(1992),Comedy
2304,Love Is the Devil,(1998),Drama
2305,Slam,(1998),Drama
2306,Holy Man,(1998),Comedy
2310,"Mighty, The",(1998),Drama
2312,Children of a Lesser God,(1986),Drama
2313,"Elephant Man, The",(1980),Drama
2314,Beloved,(1998),Drama
2317,"Alarmist, The (a.k.a. Life During Wartime)",(1997),Comedy
2323,"Cruise, The",(1998),Documentary
2325,Orgazmo,(1997),Comedy
2333,Gods and Monsters,(1998),Drama
2335,"Waterboy, The",(1998),Comedy
2336,Elizabeth,(1998),Drama
2337,Velvet Goldmine,(1998),Drama
2341,Dancing at Lughnasa,(1998),Drama
2343,"Naked Man, The",(1998),Drama
2345,Desert Bloom,(1986),Drama
2347,"Pope of Greenwich Village, The",(1984),Drama
2348,Sid and Nancy,(1986),Drama
2350,Heart Condition,(1990),Comedy
2351,"Nights of Cabiria (Notti di Cabiria, Le)",(1957),Drama
2356,Celebrity,(1998),Comedy
2357,Central Station (Central do Brasil),(1998),Drama
2359,Waking Ned Devine (a.k.a. Waking Ned),(1998),Comedy
2360,"Celebration, The (Festen)",(1998),Drama
2361,Pink Flamingos,(1972),Comedy
2362,Glen or Glenda,(1953),Drama
2372,Fletch Lives,(1989),Comedy
2375,"Money Pit, The",(1986),Comedy
2390,Little Voice,(1998),Comedy
2397,Mass Appeal,(1984),Drama
2416,Back to School,(1986),Comedy
2418,Nothing in Common,(1986),Comedy
2420,"Karate Kid, The",(1984),Drama
2423,Christmas Vacation (National Lampoon's Christmas Vacation),(1989),Comedy
2432,Stepmom,(1998),Drama
2433,"Civil Action, A",(1998),Drama
2434,Down in the Delta,(1998),Drama
2435,Hurlyburly,(1998),Drama
2437,Wilde,(1997),Drama
2439,Affliction,(1997),Drama
2440,Another Day in Paradise,(1998),Drama
2442,Hilary and Jackie,(1998),Drama
2445,At First Sight,(1999),Drama
2451,"Gate, The",(1987),Horror
2452,"Gate II Trespassers, The",(1990),Horror
2459,"Texas Chainsaw Massacre, The",(1974),Horror
2460,"Texas Chainsaw Massacre 2, The",(1986),Horror
2462,Texas Chainsaw Massacre The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre),(1994),Horror
2463,Ruthless People,(1986),Comedy
2464,Trick or Treat,(1986),Horror
2465,Deadly Friend,(1986),Horror
2466,Belizaire the Cajun,(1986),Drama
2472,Tough Guys,(1986),Comedy
2473,Soul Man,(1986),Comedy
2474,"Color of Money, The",(1986),Drama
2480,Dry Cleaning (Nettoyage à sec),(1997),Drama
2489,Spanish Fly,(1998),Drama
2493,"Harmonists, The",(1997),Drama
2494,"Last Days, The",(1998),Documentary
2499,God Said 'Ha!',(1998),Comedy
2500,Jawbreaker,(1999),Comedy
2501,October Sky,(1999),Drama
2503,"Apple, The (Sib)",(1998),Drama
2508,"Breaks, The",(1999),Comedy
2509,Eight Days a Week,(1997),Comedy
2512,"Ballad of Narayama, The (Narayama bushiko)",(1983),Drama
2513,Pet Sematary,(1989),Horror
2515,Children of the Corn II The Final Sacrifice,(1993),Horror
2516,Children of the Corn III,(1994),Horror
2517,Christine,(1983),Horror
2518,Night Shift,(1982),Comedy
2520,Airport,(1970),Drama
2522,Airport '77,(1977),Drama
2534,Avalanche,(1978),Action
2536,"Concorde Airport '79, The",(1979),Drama
2538,Dancemaker,(1998),Documentary
2539,Analyze This,(1999),Comedy
2541,Cruel Intentions,(1999),Drama
2543,Six Ways to Sunday,(1997),Comedy
2545,Relax... It's Just Sex,(1998),Comedy
2546,"Deep End of the Ocean, The",(1999),Drama
2547,Harvest,(1998),Drama
2548,"Rage Carrie 2, The",(1999),Horror
2552,My Boyfriend's Back,(1993),Comedy
2555,Baby Geniuses,(1999),Comedy
2562,Bandits,(1997),Drama
2563,Dangerous Beauty,(1998),Drama
2564,"Empty Mirror, The",(1996),Drama
2567,EDtv,(1999),Comedy
2574,"Out-of-Towners, The",(1999),Comedy
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La)",(1998),Drama
2576,"Love, etc.",(1996),Drama
2584,Foolish,(1999),Comedy
2590,Hideous Kinky,(1998),Drama
2592,"Joyriders, The",(1999),Drama
2593,"Monster, The (Mostro, Il)",(1994),Comedy
2595,Photographer (Fotoamator),(1998),Documentary
2598,Pushing Tin,(1999),Comedy
2599,Election,(1999),Comedy
2601,"Little Bit of Soul, A",(1998),Comedy
2603,Nô,(1998),Drama
2604,Let it Come Down The Life of Paul Bowles,(1998),Documentary
2608,Heaven,(1998),Thriller
2609,"King of Masks, The (Bian Lian)",(1996),Drama
2610,Three Seasons,(1999),Drama
2611,"Winslow Boy, The",(1999),Drama
2618,"Castle, The",(1997),Comedy
2619,Mascara,(1999),Drama
2621,Xiu Xiu The Sent-Down Girl (Tian yu),(1998),Drama
2623,Trippin',(1999),Comedy
2630,Besieged (a.k.a. L' Assedio),(1998),Drama
2634,"Mummy, The",(1959),Horror
2635,"Mummy's Curse, The",(1944),Horror
2636,"Mummy's Ghost, The",(1944),Horror
2637,"Mummy's Hand, The",(1940),Horror
2638,"Mummy's Tomb, The",(1942),Horror
2639,Mommie Dearest,(1981),Drama
2644,Dracula,(1931),Horror
2646,House of Dracula,(1945),Horror
2647,House of Frankenstein,(1944),Horror
2649,Son of Frankenstein,(1939),Horror
2650,"Ghost of Frankenstein, The",(1942),Horror
2651,Frankenstein Meets the Wolf Man,(1943),Horror
2652,"Curse of Frankenstein, The",(1957),Horror
2653,Son of Dracula,(1943),Horror
2655,Howling II Your Sister Is a Werewolf,(1985),Horror
2673,Eternity and a Day (Mia aoniotita kai mia mera),(1998),Drama
2678,Desert Blue,(1999),Comedy
2680,Floating,(1997),Drama
2682,Limbo,(1999),Drama
2689,Get Bruce,(1999),Documentary
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",(1998),Drama
2693,Trekkies,(1997),Documentary
2694,Big Daddy,(1999),Comedy
2695,"Boys, The",(1998),Drama
2696,"Dinner Game, The (Dîner de cons, Le)",(1998),Comedy
2702,Summer of Sam,(1999),Drama
2703,Broken Vessels,(1998),Drama
2705,"Late August, Early September (Fin août, début septembre)",(1998),Drama
2707,Arlington Road,(1999),Thriller
2711,My Life So Far,(1999),Drama
2714,"Wood, The",(1999),Drama
2718,Drop Dead Gorgeous,(1999),Comedy
2725,Twin Falls Idaho,(1999),Drama
2736,Brighton Beach Memoirs,(1986),Comedy
2739,"Color Purple, The",(1985),Drama
2743,Native Son,(1986),Drama
2744,Otello,(1986),Drama
2745,"Mission, The",(1986),Drama
2753,"Bedroom Window, The",(1987),Thriller
2754,Deadtime Stories,(1987),Horror
2755,Light of Day,(1987),Drama
2756,Wanted Dead or Alive,(1987),Action
2757,Frances,(1982),Drama
2758,Plenty,(1985),Drama
2759,Dick,(1999),Comedy
2760,"Gambler, The (Játékos, A)",(1997),Drama
2767,Illuminata,(1998),Comedy
2768,Stiff Upper Lips,(1998),Comedy
2770,Bowfinger,(1999),Comedy
2771,Brokedown Palace,(1999),Drama
2772,Detroit Rock City,(1999),Comedy
2773,Alice and Martin (Alice et Martin),(1998),Drama
2775,Head On,(1998),Drama
2776,"Marcello Mastroianni I Remember Yes, I Remember (Marcello Mastroianni mi ricordo, sì, io mi ricordo)",(1997),Documentary
2777,Cobra,(1925),Drama
2779,Heaven Can Wait,(1978),Comedy
2781,"Tingler, The",(1959),Horror
2782,"Pit and the Pendulum, The",(1961),Horror
2783,"Tomb of Ligeia, The",(1965),Horror
2784,"Masque of the Red Death, The",(1964),Horror
2785,Tales of Terror,(1962),Horror
2786,Haunted Honeymoon,(1986),Comedy
2787,Cat's Eye,(1985),Horror
2788,Monty Python's And Now for Something Completely Different,(1971),Comedy
2789,Damien Omen II,(1978),Horror
2791,Airplane!,(1980),Comedy
2792,Airplane II The Sequel,(1982),Comedy
2795,National Lampoon's Vacation,(1983),Comedy
2796,Funny Farm,(1988),Comedy
2799,Problem Child 2,(1991),Comedy
2809,Love Stinks,(1999),Comedy
2811,With Friends Like These...,(1998),Comedy
2813,"Source, The",(1999),Documentary
2814,"Bat, The",(1959),Horror
2817,Aces Iron Eagle III,(1992),Action
2820,Hamlet,(1964),Drama
2825,Rosie,(1998),Drama
2829,"Muse, The",(1999),Comedy
2830,Cabaret Balkan (Bure Baruta),(1998),Drama
2831,"Dog of Flanders, A",(1999),Drama
2832,"Lost Son, The",(1999),Drama
2836,Outside Providence,(1999),Comedy
2839,West Beirut (West Beyrouth),(1998),Drama
2848,"Othello (Tragedy of Othello The Moor of Venice, The)",(1952),Drama
2852,"Soldier's Story, A",(1984),Drama
2854,Don't Look in the Basement!,(1973),Horror
2855,Nightmares,(1983),Horror
2856,I Saw What You Did,(1965),Thriller
2860,Blue Streak,(1999),Comedy
2862,Caligula,(1979),Drama
2864,Splendor,(1999),Comedy
2865,Sugar Town,(1999),Comedy
2866,"Buddy Holly Story, The",(1978),Drama
2868,Fright Night Part II,(1988),Horror
2869,"Separation, The (Séparation, La)",(1994),Drama
2870,Barefoot in the Park,(1967),Comedy
2878,Hell Night,(1981),Horror
2882,Jakob the Liar,(1999),Drama
2891,"Happy, Texas",(1999),Comedy
2904,Rain,(1932),Drama
2907,Superstar,(1999),Comedy
2908,Boys Don't Cry,(1999),Drama
2909,"Five Wives, Three Secretaries and Me",(1998),Documentary
2911,"Grandfather, The (Abuelo, El)",(1998),Drama
2915,Risky Business,(1983),Comedy
2918,Ferris Bueller's Day Off,(1986),Comedy
2923,Handle with Care (a.k.a. Citizen's Band),(1977),Comedy
2925,"Conformist, The (Conformista, Il)",(1970),Drama
2928,"Razor's Edge, The",(1984),Drama
2930,Return with Honor,(1998),Documentary
2932,Days of Heaven,(1978),Drama
2933,"Fire Within, The (Feu follet, Le)",(1963),Drama
2937,"Palm Beach Story, The",(1942),Comedy
2954,Penitentiary,(1979),Drama
2955,Penitentiary II,(1982),Drama
2957,Sparrows,(1926),Drama
2958,Naturally Native,(1998),Drama
2960,Beefcake,(1999),Drama
2964,Julien Donkey-Boy,(1999),Drama
2965,"Omega Code, The",(1999),Action
2976,Bringing Out the Dead,(1999),Drama
2979,Body Shots,(1999),Drama
2981,"Brother, Can You Spare a Dime?",(1975),Documentary
2983,"Ipcress File, The",(1965),Thriller
2984,On Any Sunday,(1971),Documentary
2988,Melvin and Howard,(1980),Drama
2994,"City, The (Ciudad, La)",(1998),Drama
2996,Music of the Heart,(1999),Drama
2999,Man of the Century,(1999),Comedy
3001,"Suburbans, The",(1999),Drama
3002,My Best Fiend (Mein liebster Feind),(1999),Documentary
3005,"Bone Collector, The",(1999),Thriller
3007,American Movie,(1999),Documentary
3009,Portraits Chinois,(1996),Drama
3010,Rosetta,(1999),Drama
3011,"They Shoot Horses, Don't They?",(1969),Drama
3012,Battling Butler,(1926),Comedy
3014,Bustin' Loose,(1981),Comedy
3015,Coma,(1978),Thriller
3016,Creepshow,(1982),Horror
3017,Creepshow 2,(1987),Horror
3021,"Funhouse, The",(1981),Horror
3028,"Taming of the Shrew, The",(1967),Comedy
3031,Repossessed,(1990),Comedy
3038,"Face in the Crowd, A",(1957),Drama
3039,Trading Places,(1983),Comedy
3040,Meatballs,(1979),Comedy
3041,Meatballs Part II,(1984),Comedy
3042,Meatballs III,(1987),Comedy
3043,Meatballs 4,(1992),Comedy
3047,Experience Preferred... But Not Essential,(1982),Drama
3048,Under the Rainbow,(1981),Comedy
3050,Light It Up,(1999),Drama
3055,Felicia's Journey,(1999),Thriller
3057,Where's Marlowe?,(1998),Comedy
3059,British Intelligence,(1940),Drama
3065,Nothing to Lose (a.k.a. Ten Benny),(1996),Drama
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",(1972),Drama
3076,Irma la Douce,(1963),Comedy
3077,42 Up,(1998),Documentary
3078,Liberty Heights,(1999),Drama
3083,All About My Mother (Todo sobre mi madre),(1999),Drama
3084,Home Page,(1999),Documentary
3085,"Living Dead Girl, The (Morte Vivante, La)",(1982),Horror
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),(1948),Drama
3090,Matewan,(1987),Drama
3092,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The)",(1962),Drama
3095,"Grapes of Wrath, The",(1940),Drama
3096,My Man Godfrey,(1957),Comedy
3098,"Natural, The",(1984),Drama
3100,"River Runs Through It, A",(1992),Drama
3109,"River, The",(1984),Drama
3110,Country,(1984),Drama
3111,Places in the Heart,(1984),Drama
3112,'night Mother,(1986),Drama
3115,Flawless,(1999),Drama
3116,Miss Julie,(1999),Drama
3118,Tumbleweeds,(1999),Drama
3119,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena),(1971),Horror
3120,"Distinguished Gentleman, The",(1992),Comedy
3123,Lauderdale (a.k.a. Spring Break USA) (a.k.a. Spring Fever USA),(1989),Comedy
3125,"End of the Affair, The",(1999),Drama
3126,"End of the Affair, The",(1955),Drama
3128,"Map of the World, A",(1999),Drama
3131,Broadway Damage,(1997),Comedy
3135,"Great Santini, The",(1979),Drama
3136,"James Dean Story, The",(1957),Documentary
3138,Stealing Home,(1988),Drama
3140,Three Ages,(1923),Comedy
3141,"Two Jakes, The",(1990),Drama
3145,Cradle Will Rock,(1999),Drama
3146,Deuce Bigalow Male Gigolo,(1999),Comedy
3148,"Cider House Rules, The",(1999),Drama
3152,"Last Picture Show, The",(1971),Drama
3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",(1999),Drama
3160,Magnolia,(1999),Drama
3164,"Alley Cats, The",(1966),Drama
3171,Room at the Top,(1959),Drama
3173,Any Given Sunday,(1999),Drama
3177,Next Friday,(2000),Comedy
3178,"Hurricane, The",(1999),Drama
3179,Angela's Ashes,(1999),Drama
3181,Titus,(1999),Drama
3182,"Mr. Death The Rise and Fall of Fred A. Leuchter, Jr.",(1999),Documentary
3183,"Third Miracle, The",(1999),Drama
3185,Snow Falling on Cedars,(1999),Drama
3186,"Girl, Interrupted",(1999),Drama
3187,Trans,(1998),Drama
3188,"Life and Times of Hank Greenberg, The",(1998),Documentary
3191,"Quarry, The",(1998),Drama
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",(1998),Drama
3193,Creature,(1999),Documentary
3195,Tess of the Storm Country,(1922),Drama
3201,Five Easy Pieces,(1970),Drama
3203,Dead Calm,(1989),Thriller
3205,Black Sunday (La maschera del demonio),(1960),Horror
3209,"Loves of Carmen, The",(1948),Drama
3211,"Cry in the Dark, A",(1988),Drama
3212,Born to Win,(1971),Drama
3214,American Flyers,(1985),Drama
3215,Voyage of the Damned,(1976),Drama
3217,"Star Is Born, A",(1937),Drama
3218,Poison,(1991),Drama
3220,Night Tide,(1961),Drama
3221,"Draughtsman's Contract, The",(1982),Drama
3222,Carmen,(1984),Drama
3223,"Zed & Two Noughts, A",(1985),Drama
3224,Woman in the Dunes (Suna no onna),(1964),Drama
3226,Hellhounds on My Trail,(1999),Documentary
3228,Wirey Spindell,(2000),Comedy
3230,"Odessa File, The",(1974),Thriller
3231,"Saphead, The",(1920),Comedy
3232,Seven Chances,(1925),Comedy
3233,Smashing Time,(1967),Comedy
3235,Where the Buffalo Roam,(1980),Comedy
3237,Kestrel's Eye (Falkens öga),(1998),Documentary
3238,Eye of the Beholder,(1999),Thriller
3239,Isn't She Great?,(2000),Comedy
3240,"Big Tease, The",(1999),Comedy
3241,"Cup, The (Phörpa)",(1999),Comedy
3242,Santitos,(1999),Comedy
3243,Encino Man,(1992),Comedy
3245,I Am Cuba (Soy Cuba/Ya Kuba),(1964),Drama
3246,Malcolm X,(1992),Drama
3248,Sister Act 2 Back in the Habit,(1993),Comedy
3250,Alive,(1993),Drama
3252,Scent of a Woman,(1992),Drama
3253,Wayne's World,(1992),Comedy
3254,Wayne's World 2,(1993),Comedy
3260,Howards End,(1992),Drama
3271,Of Mice and Men,(1992),Drama
3276,Gun Shy,(2000),Comedy
3277,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat),(1999),Drama
3278,Gendernauts,(1999),Documentary
3280,"Baby, The",(1973),Horror
3281,"Brandon Teena Story, The",(1998),Documentary
3282,Different for Girls,(1996),Comedy
3283,Minnie and Moskowitz,(1971),Action
3286,Snow Day,(2000),Comedy
3288,Cotton Mary,(1999),Drama
3289,Not One Less (Yi ge dou bu neng shao),(1999),Drama
3290,Soft Toilet Seats,(1999),Comedy
3291,Trois,(2000),Thriller
3294,Eaten Alive,(1977),Horror
3295,Raining Stones,(1993),Drama
3296,To Sir with Love,(1967),Drama
3297,With Byrd at the South Pole,(1930),Documentary
3302,Beautiful People,(1999),Comedy
3303,Black Tar Heroin The Dark End of the Street,(2000),Documentary
3306,"Circus, The",(1928),Comedy
3309,"Dog's Life, A",(1918),Comedy
3312,"McCullochs, The",(1975),Drama
3313,Class Reunion,(1982),Comedy
3319,Judy Berlin,(1999),Drama
3321,"Waiting Game, The",(2000),Comedy
3322,3 Strikes,(2000),Comedy
3324,Drowning Mona,(2000),Comedy
3327,Beyond the Mat,(1999),Documentary
3329,"Year My Voice Broke, The",(1987),Drama
3331,My Tutor,(1983),Drama
3333,"Killing of Sister George, The",(1968),Drama
3338,For All Mankind,(1989),Documentary
3341,Born Yesterday,(1950),Comedy
3344,Blood Feast,(1963),Horror
3346,Color Me Blood Red,(1965),Horror
3349,"Perils of Pauline, The",(1947),Comedy
3350,"Raisin in the Sun, A",(1961),Drama
3351,Two Thousand Maniacs!,(1964),Horror
3352,Brown's Requiem,(1998),Drama
3356,Condo Painting,(2000),Documentary
3371,Bound for Glory,(1976),Drama
3374,Daughters of the Dust,(1991),Drama
3378,"Ogre, The (Unhold, Der)",(1996),Drama
